account_id,account_name,industry,country,signup_date,referral_source,plan_tier,seats,is_trial,churn_flag,total_subscriptions,avg_mrr,total_upgrades,total_downgrades,total_usage,total_usage_duration,total_errors,beta_feature_usage,total_tickets,avg_resolution_time,avg_first_response,avg_satisfaction,escalation_count,churned,usage_per_subscription,tickets_per_subscription,error_rate,mrr_per_seat,churn_risk_score
A-78f02b,Company_329,HealthTech,US,2024-11-17,event,Enterprise,11,False,False,4,3770.25,1,0,211,62349,16,3,4.0,45.75,55.0,4.0,0.0,1.0,42.2,0.8,0.0754716981132075,314.1875,0.9907815
A-acb7f7,Company_330,EdTech,US,2024-01-06,ads,Basic,32,False,False,12,2714.5,2,1,612,176628,36,10,3.0,41.0,91.0,3.5,0.0,1.0,47.07692307692308,0.2307692307692307,0.0587275693311582,82.25757575757575,0.96150124
A-712f1c,Company_331,DevTools,US,2023-12-16,ads,Basic,17,False,True,12,3583.25,2,0,631,181302,34,5,6.0,41.66666666666666,88.83333333333333,4.0,0.0,1.0,48.53846153846154,0.4615384615384615,0.0537974683544303,199.06944444444449,0.97694063
A-3793ee,Company_332,Cybersecurity,CA,2023-03-21,organic,Enterprise,49,True,False,7,3815.0,1,1,352,97381,11,1,4.0,43.75,100.25,4.0,0.0,1.0,44.0,0.5,0.0311614730878186,76.3,0.99146736
A-9a532a,Company_333,HealthTech,US,2024-07-06,partner,Enterprise,11,False,False,4,2736.25,0,0,185,75595,15,4,2.0,57.5,128.5,0.0,0.0,0.0,37.0,0.4,0.0806451612903225,228.02083333333331,0.9712488
A-2ebb4b,Company_334,HealthTech,US,2023-05-15,ads,Basic,41,False,False,10,3068.8,1,0,488,143502,33,7,2.0,43.5,136.5,3.0,0.0,1.0,44.36363636363637,0.1818181818181818,0.0674846625766871,73.06666666666668,0.3850017
A-6843f2,Company_335,HealthTech,CA,2024-12-10,ads,Enterprise,21,False,False,9,1835.555555555556,0,1,481,126424,17,3,2.0,36.5,78.0,3.0,0.0,0.0,48.1,0.2,0.0352697095435684,83.43434343434343,0.10411986
A-c9bb3e,Company_336,EdTech,US,2024-03-24,ads,Pro,5,False,False,10,1521.7,1,0,474,171153,20,2,7.0,27.714285714285715,86.14285714285714,4.2,1.0,1.0,43.09090909090909,0.6363636363636364,0.0421052631578947,253.61666666666667,0.3586834
A-4814a3,Company_337,Cybersecurity,IN,2024-09-17,event,Basic,87,False,True,11,7996.090909090909,2,1,587,168767,45,7,4.0,18.75,97.0,4.0,1.0,1.0,48.91666666666666,0.3333333333333333,0.0765306122448979,90.8646694214876,0.8997478
A-b7b7b7,Company_338,FinTech,US,2024-06-30,event,Basic,24,False,True,12,2379.833333333333,1,0,571,166390,26,6,3.0,17.0,99.0,5.0,0.0,0.0,43.92307692307692,0.2307692307692307,0.0454545454545454,95.19333333333334,0.19098304
A-ccc747,Company_339,HealthTech,FR,2024-01-12,event,Pro,16,False,True,6,802.0,2,0,284,89582,13,3,4.0,32.25,83.25,5.0,1.0,1.0,40.57142857142857,0.5714285714285714,0.0456140350877193,47.1764705882353,0.9450508
A-bb3bd4,Company_340,HealthTech,US,2024-01-27,ads,Basic,23,False,False,7,1064.571428571429,2,0,315,93609,11,1,11.0,32.72727272727273,106.36363636363636,4.142857142857143,0.0,1.0,39.375,1.375,0.0348101265822784,44.35714285714286,0.92571753
A-09316c,Company_341,FinTech,AU,2024-09-11,organic,Enterprise,70,False,False,11,6363.636363636364,2,0,566,149461,31,5,4.0,54.75,106.25,3.75,1.0,1.0,47.16666666666666,0.3333333333333333,0.054673721340388,89.62868117797696,0.99102294
A-96bbc6,Company_342,Cybersecurity,US,2024-05-07,organic,Enterprise,39,False,False,8,3803.25,3,1,482,152806,25,5,3.0,51.333333333333336,67.0,3.333333333333333,0.0,1.0,53.55555555555556,0.3333333333333333,0.05175983436853,95.08125,0.9939731
A-bc4d48,Company_343,EdTech,US,2024-06-12,ads,Pro,35,True,False,7,1770.0,1,0,321,89391,9,1,6.0,41.16666666666666,65.83333333333333,4.2,1.0,0.0,40.125,0.75,0.0279503105590062,49.16666666666666,0.06788719
A-b30291,Company_344,HealthTech,US,2024-04-05,event,Basic,5,True,True,10,537.5,0,0,519,161097,31,8,1.0,16.0,1.0,0.0,0.0,1.0,47.18181818181818,0.0909090909090909,0.0596153846153846,89.58333333333333,0.9552898
A-cdf020,Company_345,DevTools,AU,2023-08-16,organic,Pro,23,False,False,8,2259.0,2,0,379,119522,18,4,4.0,29.5,39.25,4.0,0.0,1.0,42.11111111111112,0.4444444444444444,0.0473684210526315,94.125,0.9761736
A-e6afc1,Company_346,DevTools,US,2023-02-24,ads,Pro,1,False,False,11,2052.909090909091,0,0,679,196287,30,6,0.0,0.0,0.0,0.0,0.0,0.0,56.583333333333336,0.0,0.0441176470588235,1026.4545454545455,0.046157617
A-e3bd71,Company_347,Cybersecurity,US,2023-03-25,partner,Basic,31,False,False,11,3784.5454545454554,1,1,638,187024,27,3,4.0,30.25,119.0,4.0,0.0,1.0,53.16666666666666,0.3333333333333333,0.0422535211267605,118.26704545454544,0.9631997
A-b179bf,Company_348,Cybersecurity,IN,2024-10-27,ads,Basic,43,False,False,5,3586.2,0,0,398,110855,18,5,6.0,24.666666666666668,94.33333333333331,4.0,0.0,1.0,66.33333333333333,1.0,0.0451127819548872,81.50454545454545,0.9403567
A-098560,Company_349,DevTools,UK,2023-10-21,ads,Enterprise,1,False,True,11,1120.5454545454545,1,0,567,174302,32,8,2.0,28.0,100.0,3.0,1.0,1.0,47.25,0.1666666666666666,0.056338028169014,560.2727272727273,0.98247194
A-82861f,Company_350,DevTools,UK,2024-04-25,organic,Basic,41,False,False,10,4363.3,0,0,462,130873,43,4,5.0,24.4,55.0,3.2,0.0,1.0,42.0,0.4545454545454545,0.0928725701943844,103.88809523809525,0.98489654
A-94c3cd,Company_351,FinTech,CA,2023-09-20,other,Enterprise,32,False,False,6,1506.0,0,0,306,104197,18,4,4.0,44.75,116.5,3.5,1.0,0.0,43.71428571428572,0.5714285714285714,0.0586319218241042,45.63636363636363,0.086404465
A-a33200,Company_352,HealthTech,US,2024-09-15,partner,Basic,29,False,False,12,2409.4166666666665,1,0,517,150997,26,5,3.0,36.333333333333336,88.33333333333333,4.5,0.0,1.0,39.76923076923077,0.2307692307692307,0.0501930501930501,80.31388888888888,0.84572285
A-034368,Company_353,EdTech,US,2023-11-05,event,Enterprise,19,False,False,5,2238.8,0,0,265,80423,25,4,5.0,41.2,91.8,4.0,0.0,1.0,44.16666666666666,0.8333333333333334,0.093984962406015,111.94,0.9787593
A-b54c01,Company_354,DevTools,US,2024-09-29,event,Enterprise,29,False,False,4,848.25,0,0,226,64973,17,3,5.0,42.6,77.2,3.0,0.0,1.0,45.2,1.0,0.0748898678414096,28.275,0.9129686
A-d82ef9,Company_355,EdTech,UK,2024-07-02,other,Basic,26,False,True,14,1023.3571428571428,1,2,679,194022,46,5,5.0,39.8,91.6,4.25,1.0,1.0,45.266666666666666,0.3333333333333333,0.0676470588235294,37.902116402116405,0.92183053
A-bb2f49,Company_356,Cybersecurity,US,2023-05-28,other,Pro,8,False,False,11,2180.909090909091,2,1,618,190070,42,2,3.0,22.33333333333333,102.33333333333331,4.0,0.0,0.0,51.5,0.25,0.0678513731825525,242.32323232323236,0.9500559
A-1f559b,Company_357,HealthTech,US,2023-09-04,organic,Enterprise,5,True,True,10,1175.6,0,1,400,117267,27,4,5.0,50.4,116.2,4.2,0.0,1.0,36.36363636363637,0.4545454545454545,0.0673316708229426,195.9333333333333,0.90956444
A-5a215a,Company_358,EdTech,FR,2024-01-05,other,Enterprise,87,False,False,18,7230.666666666667,2,0,807,271652,71,8,4.0,29.5,38.0,4.0,0.0,0.0,42.47368421052632,0.2105263157894736,0.0878712871287128,82.16666666666667,0.077207305
A-3f9cc0,Company_359,HealthTech,US,2024-06-03,event,Basic,22,False,False,7,2848.5714285714284,1,2,407,124321,24,0,5.0,34.8,112.6,4.5,1.0,1.0,50.875,0.625,0.0588235294117647,123.85093167701862,0.9455653
A-f9cc74,Company_360,DevTools,FR,2024-10-12,partner,Enterprise,30,True,False,10,1555.7,1,0,484,130826,22,7,6.0,49.833333333333336,118.33333333333331,4.0,0.0,0.0,44.0,0.5454545454545454,0.045360824742268,50.18387096774194,0.048478227
A-ed510f,Company_361,Cybersecurity,IN,2023-01-17,partner,Basic,42,False,False,10,3616.2,2,0,493,160744,28,5,9.0,44.55555555555556,82.55555555555556,4.0,0.0,1.0,44.81818181818182,0.8181818181818182,0.0566801619433198,84.09767441860464,0.935435
A-5c9849,Company_362,EdTech,IN,2024-11-03,partner,Basic,19,False,False,9,4083.8888888888887,2,0,473,151483,23,2,4.0,59.5,41.0,0.0,1.0,1.0,47.3,0.4,0.0485232067510548,204.19444444444443,0.99622464
A-a7bd4b,Company_363,Cybersecurity,US,2023-02-15,ads,Enterprise,5,False,False,11,569.8181818181819,2,0,576,166772,37,5,6.0,36.833333333333336,86.16666666666667,3.25,0.0,1.0,48.0,0.5,0.0641247833622183,94.96969696969698,0.93332213
A-d4ac0e,Company_364,DevTools,UK,2024-04-20,ads,Basic,18,False,False,19,1450.3684210526317,3,0,793,245619,53,9,4.0,21.0,34.0,3.5,0.0,0.0,39.65,0.2,0.0667506297229219,76.33518005540166,0.08315877
A-ffdfd5,Company_365,EdTech,US,2024-04-13,organic,Basic,3,False,True,10,1432.2,1,0,529,139609,28,4,0.0,0.0,0.0,0.0,0.0,1.0,48.09090909090909,0.0,0.0528301886792452,358.05,0.9740468
A-0dbdc6,Company_366,Cybersecurity,DE,2023-02-12,other,Pro,30,False,True,9,3141.4444444444443,0,0,512,155107,31,6,4.0,47.0,95.25,5.0,0.0,1.0,51.2,0.4,0.0604288499025341,101.336917562724,0.92723113
A-7cfe77,Company_367,DevTools,US,2024-07-10,ads,Pro,69,False,False,5,2553.0,1,1,205,57582,11,1,7.0,30.714285714285715,105.57142857142856,3.5,0.0,1.0,34.166666666666664,1.1666666666666667,0.0533980582524271,36.47142857142857,0.9768897
A-1f0636,Company_368,EdTech,AU,2024-01-01,partner,Pro,105,False,False,11,8610.0,3,0,685,212120,30,4,2.0,38.5,75.0,3.5,0.0,0.0,57.083333333333336,0.1666666666666666,0.0437317784256559,81.22641509433963,0.054837182
A-40de06,Company_369,Cybersecurity,US,2023-05-08,event,Enterprise,28,False,True,16,1803.875,2,1,902,267400,43,14,3.0,40.333333333333336,67.66666666666667,4.0,0.0,0.0,53.05882352941177,0.1764705882352941,0.0476190476190476,62.20258620689656,0.063511714
A-cb5333,Company_370,DevTools,US,2024-03-26,ads,Pro,33,False,False,16,1641.0,0,1,796,263767,34,8,4.0,30.75,85.75,3.0,0.0,1.0,46.8235294117647,0.2352941176470588,0.0426599749058971,48.26470588235294,0.9753052
A-309e54,Company_371,DevTools,US,2024-12-09,other,Pro,15,False,False,11,2595.3636363636365,0,1,509,168199,24,3,5.0,23.8,90.2,3.0,0.0,1.0,42.41666666666666,0.4166666666666667,0.0470588235294117,162.21022727272728,0.9247363
A-6e7827,Company_372,DevTools,US,2023-03-26,other,Basic,1,False,False,9,927.1111111111112,3,0,419,123307,31,3,2.0,51.0,83.5,3.5,0.0,1.0,41.9,0.2,0.0738095238095238,463.55555555555554,0.9451072
A-50bb9f,Company_373,Cybersecurity,US,2024-07-12,organic,Pro,2,False,False,8,2157.875,2,0,276,99328,15,5,7.0,33.285714285714285,74.71428571428571,4.0,0.0,1.0,30.666666666666668,0.7777777777777778,0.0541516245487364,719.2916666666666,0.8895274
A-5fe118,Company_374,Cybersecurity,US,2024-11-07,other,Enterprise,39,False,False,5,4458.0,0,0,233,59902,12,5,1.0,19.0,26.0,4.0,0.0,1.0,38.833333333333336,0.1666666666666666,0.0512820512820512,111.45,0.9044366
A-5247b3,Company_375,FinTech,UK,2024-03-12,partner,Pro,16,True,False,11,1071.909090909091,3,0,610,177212,29,9,5.0,45.8,96.6,4.0,0.0,1.0,50.833333333333336,0.4166666666666667,0.0474631751227495,63.053475935828885,0.94217944
A-f44180,Company_376,Cybersecurity,UK,2023-02-13,event,Pro,9,False,False,11,2617.090909090909,0,0,520,164121,22,10,2.0,46.5,123.0,5.0,0.0,1.0,43.333333333333336,0.1666666666666666,0.0422264875239923,261.7090909090909,0.956948
A-c16cf7,Company_377,EdTech,US,2024-10-16,event,Pro,13,True,False,10,1227.4,0,0,577,144846,26,8,3.0,48.333333333333336,111.66666666666669,3.5,0.0,1.0,52.45454545454545,0.2727272727272727,0.0449826989619377,87.67142857142858,0.42722955
A-d42431,Company_378,FinTech,FR,2024-06-09,ads,Enterprise,22,True,False,9,2351.1111111111118,1,1,457,133864,34,6,4.0,24.25,119.5,4.0,0.0,1.0,45.7,0.4,0.074235807860262,102.22222222222224,0.9563595
A-6965e1,Company_379,DevTools,US,2024-11-25,organic,Basic,13,False,False,12,2313.75,1,1,627,188154,29,4,3.0,39.0,128.33333333333334,3.0,0.0,1.0,48.23076923076923,0.2307692307692307,0.0461783439490445,165.26785714285714,0.9649636
A-0354fe,Company_380,Cybersecurity,US,2024-10-22,other,Basic,34,False,False,7,2210.0,1,0,463,152435,30,3,4.0,20.0,69.25,4.0,0.0,1.0,57.875,0.5,0.0646551724137931,63.142857142857146,0.9323736
A-0a62f5,Company_381,FinTech,UK,2024-09-11,partner,Pro,16,False,False,4,1215.25,0,0,244,74890,7,2,2.0,33.5,105.0,0.0,0.0,1.0,48.8,0.4,0.0285714285714285,71.48529411764706,0.9805674
A-f5641b,Company_382,EdTech,US,2024-03-30,other,Pro,31,False,False,10,3912.0,1,1,438,141649,18,4,4.0,47.5,98.0,3.0,1.0,1.0,39.81818181818182,0.3636363636363636,0.041002277904328,122.25,0.96674323
A-b44e3e,Company_383,Cybersecurity,UK,2024-02-12,ads,Basic,40,False,False,7,6217.285714285715,3,0,387,114913,13,4,3.0,40.0,75.33333333333333,4.333333333333333,0.0,1.0,48.375,0.375,0.0335051546391752,151.64111498257842,0.9925358
A-3b37d9,Company_384,FinTech,US,2023-01-27,event,Enterprise,23,False,False,7,2776.428571428572,2,0,451,128119,21,2,5.0,36.0,89.8,4.5,0.0,1.0,56.375,0.625,0.0464601769911504,115.6845238095238,0.9531762
A-54d94a,Company_385,Cybersecurity,IN,2023-05-01,event,Basic,27,False,False,11,1141.5454545454545,1,1,582,174162,28,7,4.0,53.75,82.75,3.5,0.0,0.0,48.5,0.3333333333333333,0.0480274442538593,40.76948051948052,0.1416771
A-7f29a7,Company_386,Cybersecurity,UK,2024-09-18,event,Basic,41,True,False,11,1714.5454545454545,0,0,619,177209,38,9,1.0,24.0,5.0,4.0,0.0,1.0,51.583333333333336,0.0833333333333333,0.0612903225806451,40.82251082251082,0.95137894
A-089363,Company_387,FinTech,AU,2023-05-06,event,Basic,2,False,False,14,1507.428571428571,2,0,628,196491,33,9,3.0,35.0,91.33333333333331,3.6666666666666665,0.0,1.0,41.86666666666667,0.2,0.0524642289348171,502.4761904761904,0.9880482
A-524364,Company_388,DevTools,FR,2024-12-31,partner,Enterprise,3,False,False,6,1592.0,0,0,237,72569,24,2,3.0,47.66666666666666,75.33333333333333,4.333333333333333,0.0,0.0,33.857142857142854,0.4285714285714285,0.1008403361344537,398.0,0.9684055
A-855a48,Company_389,EdTech,US,2023-12-22,partner,Pro,14,True,False,8,3797.0,0,1,448,145908,16,7,5.0,39.6,122.0,3.6666666666666665,0.0,1.0,49.77777777777778,0.5555555555555556,0.0356347438752783,253.13333333333333,0.9897654
A-756192,Company_390,FinTech,IN,2023-06-11,other,Basic,19,False,False,10,2140.0,1,0,617,183585,43,3,3.0,37.333333333333336,102.33333333333331,4.0,0.0,0.0,56.09090909090909,0.2727272727272727,0.0695792880258899,107.0,0.10926007
A-49b828,Company_391,FinTech,IN,2023-05-05,ads,Pro,6,False,False,14,2222.0,2,0,687,187183,45,10,3.0,13.666666666666666,87.66666666666667,3.5,1.0,0.0,45.8,0.2,0.065406976744186,317.42857142857144,0.9480623
A-c7ffc2,Company_392,Cybersecurity,US,2023-01-27,partner,Pro,30,True,False,12,3009.333333333333,3,0,640,200957,28,6,2.0,64.0,86.0,3.0,0.0,1.0,49.23076923076923,0.1538461538461538,0.0436817472698908,97.0752688172043,0.96430725
A-751c58,Company_393,FinTech,UK,2024-07-18,organic,Basic,15,False,False,11,1781.5454545454545,4,0,574,179405,12,3,5.0,39.6,130.0,4.333333333333333,0.0,1.0,47.833333333333336,0.4166666666666667,0.0208695652173913,111.3465909090909,0.9937232
A-72799b,Company_394,DevTools,FR,2023-11-13,event,Enterprise,20,False,True,10,1731.5,2,1,550,154998,34,10,2.0,33.5,80.0,4.5,1.0,1.0,50.0,0.1818181818181818,0.0617059891107078,82.45238095238095,0.59489524
A-812c5b,Company_395,DevTools,CA,2024-02-25,organic,Basic,55,False,True,13,2298.769230769231,0,0,866,269595,46,11,4.0,27.0,88.25,4.0,0.0,1.0,61.85714285714285,0.2857142857142857,0.0530565167243368,41.04945054945056,0.95002115
A-69b156,Company_396,EdTech,US,2023-11-21,other,Pro,7,False,True,9,1588.111111111111,0,2,360,102483,20,2,7.0,32.0,100.57142857142856,4.0,0.0,0.0,36.0,0.7,0.0554016620498614,198.51388888888889,0.0581331
A-075038,Company_397,HealthTech,UK,2023-05-12,ads,Basic,17,False,False,14,1350.642857142857,1,0,743,198728,31,9,2.0,43.5,54.0,3.0,0.0,1.0,49.53333333333333,0.1333333333333333,0.0416666666666666,75.03571428571428,0.9603116
A-940b8b,Company_398,HealthTech,DE,2024-03-19,organic,Basic,1,False,False,8,1205.0,1,1,362,121184,32,3,3.0,41.333333333333336,89.33333333333333,4.0,0.0,0.0,40.22222222222222,0.3333333333333333,0.0881542699724518,602.5,0.05791066
A-2d1036,Company_399,FinTech,US,2024-06-14,ads,Pro,69,False,True,13,4973.307692307692,0,1,692,181335,40,10,5.0,37.8,49.0,4.6,1.0,1.0,49.42857142857143,0.3571428571428571,0.0577200577200577,71.04725274725274,0.9588087
A-0f6450,Company_400,FinTech,US,2024-12-27,other,Pro,28,True,True,11,2163.6363636363635,0,0,539,174670,39,8,8.0,29.75,81.625,3.8333333333333335,1.0,1.0,44.91666666666666,0.6666666666666666,0.0722222222222222,74.60815047021943,0.9147209
A-9affe6,Company_401,Cybersecurity,US,2023-03-22,other,Pro,7,False,False,11,966.9090909090908,2,0,473,144853,16,3,3.0,58.0,76.0,3.0,0.0,1.0,39.41666666666666,0.25,0.0337552742616033,120.86363636363636,0.9612346
A-80eeb6,Company_402,Cybersecurity,UK,2023-05-09,organic,Enterprise,22,False,False,16,4280.5625,4,1,725,221904,43,9,4.0,40.25,68.25,3.6666666666666665,1.0,1.0,42.64705882352941,0.2352941176470588,0.059228650137741,186.11141304347825,0.98827016
A-d4e0d4,Company_403,FinTech,US,2024-10-18,other,Basic,117,False,False,10,13806.0,1,1,488,144771,33,6,4.0,39.25,76.25,4.0,0.0,0.0,44.36363636363637,0.3636363636363636,0.0674846625766871,117.0,0.10474772
A-c7e58b,Company_404,HealthTech,IN,2023-06-25,other,Pro,3,False,False,7,769.1428571428571,0,0,343,105853,18,1,5.0,30.6,98.4,3.5,0.0,0.0,42.875,0.625,0.0523255813953488,192.28571428571428,0.12215244
A-016043,Company_405,EdTech,CA,2024-07-31,organic,Basic,4,True,False,11,1501.4545454545455,3,0,490,132075,21,3,3.0,30.33333333333333,78.0,4.0,0.0,1.0,40.833333333333336,0.25,0.0427698574338085,300.2909090909091,0.98936033
A-bbe56f,Company_406,HealthTech,US,2023-02-16,ads,Enterprise,21,False,False,5,1205.0,1,0,232,60604,8,4,4.0,26.25,120.5,4.0,0.0,0.0,38.66666666666666,0.6666666666666666,0.0343347639484978,54.77272727272727,0.95570695
A-7c5768,Company_407,HealthTech,UK,2024-03-02,event,Enterprise,3,False,False,9,376.55555555555554,0,0,461,142276,31,4,5.0,28.8,96.4,4.0,0.0,0.0,46.1,0.5,0.0670995670995671,94.13888888888889,0.16513972
A-751bd4,Company_408,Cybersecurity,UK,2024-07-12,partner,Pro,10,False,False,2,95.0,0,0,92,32629,0,0,6.0,23.166666666666668,112.0,4.25,1.0,1.0,30.666666666666668,2.0,0.0,8.636363636363637,0.9611971
A-4e0e85,Company_409,DevTools,US,2023-09-08,organic,Enterprise,6,False,False,8,568.0,1,0,288,80419,9,2,2.0,53.0,119.5,5.0,0.0,1.0,32.0,0.2222222222222222,0.0311418685121107,81.14285714285714,0.9664764
A-ad3abd,Company_410,FinTech,US,2023-03-03,event,Pro,44,False,False,7,2413.714285714286,0,0,296,94866,11,1,3.0,13.0,70.33333333333333,3.0,0.0,1.0,37.0,0.375,0.037037037037037,53.63809523809524,0.8384722
A-e19ff6,Company_411,Cybersecurity,UK,2023-07-28,partner,Enterprise,1,False,False,12,409.1666666666667,1,0,456,144844,24,1,3.0,30.666666666666668,115.0,4.666666666666667,0.0,1.0,35.07692307692308,0.2307692307692307,0.0525164113785558,204.58333333333331,0.91555864
A-7920cc,Company_412,Cybersecurity,FR,2023-11-23,ads,Pro,39,False,False,16,3255.5625,1,0,601,177512,28,4,7.0,32.857142857142854,113.42857142857144,4.333333333333333,0.0,0.0,35.35294117647059,0.4117647058823529,0.0465116279069767,81.3890625,0.11756066
A-5a92e7,Company_413,HealthTech,US,2024-06-11,ads,Pro,4,False,False,19,666.8947368421053,0,0,885,276337,76,8,7.0,45.0,86.14285714285714,4.4,0.0,1.0,44.25,0.35,0.0857787810383747,133.37894736842105,0.97601306
A-fdfc91,Company_414,Cybersecurity,US,2023-05-06,ads,Basic,29,False,False,10,2061.2,1,0,564,158143,29,1,5.0,28.8,121.0,3.6666666666666665,0.0,0.0,51.27272727272727,0.4545454545454545,0.0513274336283185,68.70666666666666,0.1445719
A-1e50e0,Company_415,Cybersecurity,DE,2023-02-21,other,Pro,19,True,True,5,2659.0,1,0,194,62650,15,2,2.0,20.5,143.0,5.0,1.0,1.0,32.333333333333336,0.3333333333333333,0.0769230769230769,132.95,0.97968674
A-1e1b80,Company_416,FinTech,CA,2023-09-12,other,Enterprise,50,False,False,12,4053.9166666666665,1,0,682,209315,47,2,6.0,43.0,67.5,3.2,0.0,1.0,52.46153846153846,0.4615384615384615,0.068814055636896,79.48856209150327,0.9806442
A-659280,Company_417,FinTech,IN,2023-11-17,event,Enterprise,13,True,True,12,1787.5,2,0,613,186122,34,6,4.0,8.0,123.75,4.333333333333333,0.0,1.0,47.15384615384615,0.3076923076923077,0.0553745928338762,127.67857142857144,0.8934334
A-f6b2fb,Company_418,DevTools,AU,2024-04-23,event,Basic,23,False,False,10,2335.9,1,1,524,158412,37,8,5.0,55.0,88.6,4.0,1.0,1.0,47.63636363636363,0.4545454545454545,0.0704761904761904,97.32916666666668,0.9756512
A-cb6cc6,Company_419,DevTools,US,2023-04-03,ads,Basic,13,True,False,7,374.57142857142856,2,0,314,101719,26,0,3.0,16.333333333333332,131.66666666666666,3.5,0.0,0.0,39.25,0.375,0.0825396825396825,26.755102040816325,0.06462673
A-d62e02,Company_420,Cybersecurity,US,2024-08-20,partner,Pro,6,False,False,10,2132.4,1,1,344,126757,23,4,1.0,36.0,31.0,4.0,0.0,0.0,31.272727272727277,0.0909090909090909,0.0666666666666666,304.62857142857143,0.08761183
A-d535f6,Company_421,DevTools,US,2024-09-03,organic,Basic,12,True,True,9,823.8888888888889,1,3,477,146053,29,4,0.0,0.0,0.0,0.0,0.0,1.0,47.7,0.0,0.0606694560669456,63.376068376068375,0.9771534
A-39868b,Company_422,FinTech,AU,2024-03-17,partner,Pro,9,False,False,5,838.8,1,0,305,106292,21,5,6.0,39.0,100.83333333333331,4.25,0.0,1.0,50.833333333333336,1.0,0.0686274509803921,83.88,0.97682124
A-3cc791,Company_423,EdTech,US,2024-01-10,other,Enterprise,6,False,False,8,1065.25,0,0,447,149032,30,5,6.0,48.333333333333336,95.83333333333331,4.25,1.0,1.0,49.66666666666666,0.6666666666666666,0.0669642857142857,152.17857142857142,0.9760542
A-337bc1,Company_424,Cybersecurity,US,2023-07-19,organic,Pro,30,True,False,7,2768.428571428572,2,2,425,141115,34,4,4.0,32.5,62.75,4.0,1.0,1.0,53.125,0.5,0.0798122065727699,89.3041474654378,0.9835976
A-58b9ff,Company_425,DevTools,IN,2024-05-31,partner,Enterprise,2,False,False,13,1741.6923076923076,1,1,667,200727,32,7,2.0,66.0,79.0,4.0,1.0,1.0,47.642857142857146,0.1428571428571428,0.0479041916167664,580.5641025641025,0.95548564
A-bf7919,Company_426,HealthTech,US,2024-11-27,organic,Pro,3,False,False,6,260.0,0,0,262,77458,14,4,2.0,14.5,81.5,5.0,0.0,1.0,37.42857142857143,0.2857142857142857,0.053231939163498,65.0,0.9736018
A-1d5444,Company_427,Cybersecurity,US,2024-01-18,partner,Basic,24,False,True,14,2211.285714285714,2,0,592,182031,35,6,2.0,30.0,62.5,4.0,0.0,1.0,39.46666666666667,0.1333333333333333,0.0590219224283305,88.45142857142856,0.9501478
A-0f3e88,Company_428,HealthTech,US,2023-07-23,other,Basic,7,False,True,11,511.27272727272725,2,0,598,176630,28,6,3.0,48.0,67.0,4.5,0.0,1.0,49.833333333333336,0.25,0.0467445742904841,63.90909090909091,0.9262054
A-7641d3,Company_429,EdTech,US,2023-02-16,partner,Pro,8,True,True,11,1096.3636363636365,0,1,519,164755,26,4,5.0,45.2,124.6,4.333333333333333,2.0,1.0,43.25,0.4166666666666667,0.05,121.8181818181818,0.9536458
A-cd458b,Company_430,DevTools,US,2024-06-15,other,Basic,10,True,False,15,2886.0666666666666,0,1,864,266624,45,2,5.0,38.4,81.2,4.6,0.0,1.0,54.0,0.3125,0.0520231213872832,262.369696969697,0.9925007
A-c16b88,Company_431,HealthTech,US,2023-12-02,event,Enterprise,23,False,False,9,2259.777777777778,2,0,457,154959,24,6,3.0,48.333333333333336,137.66666666666666,3.0,0.0,1.0,45.7,0.3,0.0524017467248908,94.1574074074074,0.933334
A-59f724,Company_432,HealthTech,US,2023-11-03,other,Enterprise,3,True,False,12,814.4166666666666,2,0,696,221691,47,6,4.0,19.25,94.5,4.25,0.0,0.0,53.53846153846154,0.3076923076923077,0.0674318507890961,203.60416666666663,0.10296517
A-87aa7b,Company_433,HealthTech,US,2024-05-16,organic,Pro,24,True,False,16,1430.0625,4,2,742,210545,35,6,3.0,27.33333333333333,72.66666666666667,0.0,1.0,1.0,43.64705882352941,0.1764705882352941,0.0471063257065948,57.2025,0.9693858
A-1e6fc3,Company_434,EdTech,FR,2023-12-06,other,Pro,1,False,False,4,111.0,0,0,244,85274,19,1,5.0,23.8,88.6,3.6666666666666665,0.0,1.0,48.8,1.0,0.0775510204081632,55.5,0.97964567
A-39ddf4,Company_435,EdTech,US,2024-12-05,partner,Enterprise,40,False,False,9,3981.777777777778,0,0,455,139654,36,6,5.0,23.0,76.2,4.25,0.0,1.0,45.5,0.5,0.0789473684210526,97.11653116531166,0.9891726
A-34ea2f,Company_436,HealthTech,US,2024-08-15,organic,Enterprise,8,False,True,12,1215.25,3,0,550,175157,30,3,8.0,35.25,65.625,3.8,0.0,1.0,42.30769230769231,0.6153846153846154,0.0544464609800363,135.02777777777777,0.97183686
A-716841,Company_437,FinTech,US,2024-05-06,other,Pro,45,False,False,8,3279.25,0,0,344,111161,13,1,5.0,29.8,112.8,4.0,0.0,1.0,38.22222222222222,0.5555555555555556,0.0376811594202898,71.28804347826087,0.8823784
A-558c72,Company_438,FinTech,US,2023-06-01,organic,Basic,12,False,False,7,1310.142857142857,1,0,296,83537,16,4,4.0,64.25,79.25,4.5,1.0,1.0,37.0,0.5,0.0538720538720538,100.78021978021978,0.9146945
